archivo,linea,tipo_conexion,endpoint_detectado,evidencia
"/app/backend/modules/compras/repository.py","284","execute_sql_query","","        'MPRO' as origen     FROM Requisicion R     INNER JOIN Sucursal S ON S.Sc_Cve_Sucursal = R.Sc_Cve_Sucursal     INNER JOIN Almacen A ON A.Al_Cve_Almacen = R.Al_Cve_Almacen AND A.Sc_Cve_Sucursal = R.Sc_Cve_Sucursal     {sucursal_filtro}     ORDER BY R.Rq_Fecha DESC, R.Rq_Folio DESC     """"""          return execute_sql_query(         server['host'], server['port'], server['database'],         server['username'], server['password'], query     )   def query_pedidos_vigentes_sr(server: Dict) -> ComprasQueryResult:     """"""     Obtiene pedidos vigentes de SoftRestaurant. "
"/app/backend/modules/compras/repository.py","332","execute_sql_query","","        (SELECT COUNT(*) FROM detallepedidocompra D WHERE D.idpedidocompra = P.idpedidocompra) as productos,         'SoftRestaurant' as origen     FROM pedidocompra P     INNER JOIN almacen A ON A.idalmacen = P.idalmacen     ORDER BY P.fecha DESC, P.idpedidocompra DESC     """"""          try:         result = execute_sql_query(             server['host'], server['port'], server['database'],             server['username'], server['password'], query         )                  if result:             return ComprasQueryResult(                 success=True,                 data=result, "
"/app/backend/modules/compras/repository.py","411","execute_sql_query","","        ), 0) as consumo_promedio     FROM Requisicion_Detalle RD     INNER JOIN Requisicion R ON R.Rq_Folio = RD.Rq_Folio     INNER JOIN Producto P ON P.Pr_Cve_Producto = RD.Pr_Cve_Producto     WHERE RD.Rq_Folio = '{folio}'     ORDER BY P.Pr_Descripcion     """"""          return execute_sql_query(         server['host'], server['port'], server['database'],         server['username'], server['password'], query     )   # ============================================================================ # QUERIES SQL - DETALLE DE FACTURA # ============================================================================ "
"/app/backend/modules/compras/repository.py","439","execute_sql_query","","        MD.Md_Importe as importe     FROM Movimiento_Detalle MD     INNER JOIN Movimiento M ON M.Mv_Folio = MD.Mv_Folio     INNER JOIN Producto P ON P.Pr_Cve_Producto = MD.Pr_Cve_Producto     WHERE M.Mv_Documento = '{folio}'     ORDER BY P.Pr_Descripcion     """"""          return execute_sql_query(         server['host'], server['port'], server['database'],         server['username'], server['password'], query     )   # ============================================================================ # QUERIES SQL - FACTURAS DE PROVEEDOR # ============================================================================ "
"/app/backend/modules/compras/repository.py","478","execute_sql_query","","    FROM Movimiento M     INNER JOIN Proveedor P ON P.Pv_Cve_Proveedor = M.Pv_Cve_Proveedor     INNER JOIN Sucursal S ON S.Sc_Cve_Sucursal = M.Sc_Cve_Sucursal     WHERE M.Tm_Cve_TipoMov IN (SELECT Tm_Cve_TipoMov FROM Tipo_Movimiento WHERE Tm_Tipo = 'E')     {sucursal_filtro} {fecha_filtro}     ORDER BY M.Mv_Fecha DESC     """"""          return execute_sql_query(         server['host'], server['port'], server['database'],         server['username'], server['password'], query     )   __all__ = [     'init_compras_repository',     'get_db', "
"/app/backend/scripts/sync_agent_piloto.py","123","pyodbc.connect","","        conn_str = (             f""DRIVER={{ODBC Driver 17 for SQL Server}};""             f""SERVER={host},{port};""             f""DATABASE={database};""             f""UID={username};""             f""PWD={password};""             f""Connection Timeout=30""         )         conn = pyodbc.connect(conn_str)         logger.info(f""Conectado a SQL Server via pyodbc: {host}:{port}/{database}"")         return conn, 'pyodbc'     except Exception as e:         logger.error(f""No se pudo conectar a SQL Server: {e}"")         raise   def execute_query(conn, query: str, driver_type: str) -> List[Dict]: "
"/app/backend/scripts/precheck_conectividad.py","90","execute_sql_query","","            if not password: campos_faltantes.append('password')             observacion = f""Faltan: {', '.join(campos_faltantes)}""         else:             # Intentar conexión SQL             try:                 sys.path.insert(0, os.path.dirname(os.path.abspath(__file__)))                 from core.db import execute_sql_query                                  result = execute_sql_query(                     host, port, database, username, password,                     ""SELECT 1 as test"",                     timeout=15                 )                                  if result is not None:                     estado = ""OK""                     elegible = True "
"/app/backend/scripts/validate_encrypted_server_connectivity.py","164","execute_sql_query","","        password_encrypted,         api_key_encrypted,         api_url     FROM Servidores_Conexiones     WHERE {where_clause}     ORDER BY tipo_conexion, activo DESC, nombre     """"""          result = execute_sql_query(         EDARSAHUB_CONFIG['host'],         EDARSAHUB_CONFIG['port'],         EDARSAHUB_CONFIG['database'],         EDARSAHUB_CONFIG['username'],         EDARSAHUB_CONFIG['password'],         query     )      "
"/app/backend/scripts/fase_sync_3a_r2_pordiasemana.py","88","execute_sql_query","","            VentanaInicioHoraConfig,             VentanaFinHoraConfig         FROM Sync_Ventas_Historicas         WHERE ServerID = '{server_id}'           AND SourceStatus = 'SUCCESS'         ORDER BY FechaOperacion         """"""                  registros = execute_sql_query(             EDARSAHUB_CONFIG['host'],             EDARSAHUB_CONFIG['port'],             EDARSAHUB_CONFIG['database'],             EDARSAHUB_CONFIG['username'],             EDARSAHUB_CONFIG['password'],             query_historicas         )          "
"/app/backend/scripts/fase_sync_3a_r2_pordiasemana.py","238","execute_sql_query","","                        '{reg['SourceType']}',                         '{reg['RowHash']}',                         GETDATE(),                         GETDATE()                     );                 """"""                                  try:                     execute_sql_query(                         EDARSAHUB_CONFIG['host'],                         EDARSAHUB_CONFIG['port'],                         EDARSAHUB_CONFIG['database'],                         EDARSAHUB_CONFIG['username'],                         EDARSAHUB_CONFIG['password'],                         upsert_query                     )                     resultado['registros_upserted'] += 1 "
"/app/backend/scripts/ddl_costos_alertas_001b.py","526","execute_sql_query","","         print(""="" * 60)     print(""COSTOS-ALERTAS-001-B: Ejecutando DDL"")     print(""="" * 60)          for tabla_nombre, ddl in ddls:         try:             print(f""\n[DDL] Procesando {tabla_nombre}..."")             execute_sql_query(*conn, ddl)                          # Verificar si la tabla existe             check_query = f""SELECT 1 FROM sys.tables WHERE name = '{tabla_nombre}'""             result = execute_sql_query(*conn, check_query)                          if result:                 print(f""[OK] {tabla_nombre} - Tabla verificada"")                 resultados['tablas_creadas'].append(tabla_nombre) "
"/app/backend/scripts/ddl_costos_alertas_001b.py","530","execute_sql_query","","         for tabla_nombre, ddl in ddls:         try:             print(f""\n[DDL] Procesando {tabla_nombre}..."")             execute_sql_query(*conn, ddl)                          # Verificar si la tabla existe             check_query = f""SELECT 1 FROM sys.tables WHERE name = '{tabla_nombre}'""             result = execute_sql_query(*conn, check_query)                          if result:                 print(f""[OK] {tabla_nombre} - Tabla verificada"")                 resultados['tablas_creadas'].append(tabla_nombre)             else:                 print(f""[WARN] {tabla_nombre} - No se pudo verificar"")                 resultados['errores'].append(f""{tabla_nombre}: No verificada"")                  "
"/app/backend/scripts/ddl_costos_alertas_001b.py","551","execute_sql_query","","                resultados['tablas_existentes'].append(tabla_nombre)             else:                 print(f""[ERROR] {tabla_nombre} - {error_msg[:100]}"")                 resultados['errores'].append(f""{tabla_nombre}: {error_msg[:100]}"")          # Insertar umbrales semilla     print(""\n[DDL] Insertando umbrales de severidad..."")     try:         execute_sql_query(*conn, DDL_UMBRALES_SEMILLA)                  # Verificar umbrales         check_umbrales = ""SELECT COUNT(*) as cnt FROM Comercial_AlertasUmbralesSeveridad WHERE Activo = 1""         result = execute_sql_query(*conn, check_umbrales)         cnt = result[0].get('cnt', 0) if result else 0                  if cnt >= 4:             print(f""[OK] Umbrales de severidad: {cnt} registros activos"") "
"/app/backend/scripts/ddl_costos_alertas_001b.py","555","execute_sql_query","","         # Insertar umbrales semilla     print(""\n[DDL] Insertando umbrales de severidad..."")     try:         execute_sql_query(*conn, DDL_UMBRALES_SEMILLA)                  # Verificar umbrales         check_umbrales = ""SELECT COUNT(*) as cnt FROM Comercial_AlertasUmbralesSeveridad WHERE Activo = 1""         result = execute_sql_query(*conn, check_umbrales)         cnt = result[0].get('cnt', 0) if result else 0                  if cnt >= 4:             print(f""[OK] Umbrales de severidad: {cnt} registros activos"")             resultados['umbrales_insertados'] = True         else:             print(f""[WARN] Umbrales insuficientes: {cnt}"")              "
"/app/backend/scripts/ddl_costos_alertas_001b.py","591","execute_sql_query","","         print(""\n"" + ""="" * 60)     print(""VALIDACIÓN DE TABLAS"")     print(""="" * 60)          todas_ok = True     for tabla in tablas_requeridas:         query = f""SELECT 1 FROM sys.tables WHERE name = '{tabla}'""         result = execute_sql_query(*conn, query)                  if result:             print(f""[OK] {tabla}"")         else:             print(f""[FALTA] {tabla}"")             todas_ok = False          # Validar umbrales "
"/app/backend/scripts/ddl_costos_alertas_001b.py","601","execute_sql_query","","        if result:             print(f""[OK] {tabla}"")         else:             print(f""[FALTA] {tabla}"")             todas_ok = False          # Validar umbrales     query_umbrales = ""SELECT Severidad, PuntosDesde, PuntosHasta FROM Comercial_AlertasUmbralesSeveridad WHERE Activo = 1 ORDER BY Orden""     umbrales = execute_sql_query(*conn, query_umbrales)          print(""\n[UMBRALES DE SEVERIDAD]"")     if umbrales:         for u in umbrales:             print(f""  - {u['Severidad']}: {u['PuntosDesde']} - {u['PuntosHasta']} puntos"")     else:         print(""  [WARN] No hay umbrales configurados"")         todas_ok = False "
"/app/backend/scripts/ddl_competidores_enterprise_unidad.py","340","execute_sql_query","","    print(""DDL: Arquitectura Enterprise Competidores por Unidad de Negocio"")     print(""="" * 70)          conn = get_conn()          for i, stmt in enumerate(DDL_STATEMENTS, 1):         print(f""\n[{i}/{len(DDL_STATEMENTS)}] Ejecutando DDL..."")         try:             execute_sql_query(*conn, stmt)             print(f""    OK"")         except Exception as e:             error_msg = str(e)             if ""already exists"" in error_msg.lower() or ""ya existe"" in error_msg.lower():                 print(f""    OK (ya existe)"")             else:                 print(f""    ERROR: {e}"")      "
"/app/backend/scripts/ddl_competidores_nuevos_campos.py","68","execute_sql_query","","    print(""DDL: Agregar columnas UrlFacebook y Notas a Comercial_Competidores"")     print(""="" * 60)          conn = get_conn()          for i, stmt in enumerate(DDL_STATEMENTS, 1):         print(f""\n[{i}/{len(DDL_STATEMENTS)}] Ejecutando DDL..."")         try:             execute_sql_query(*conn, stmt)             print(f""    OK"")         except Exception as e:             print(f""    ERROR: {e}"")          print(""\n"" + ""="" * 60)     print(""DDL completado"")     print(""="" * 60)  "
"/app/backend/scripts/encrypt_existing_server_secrets.py","80","execute_sql_query","","        nombre,         tipo_conexion,         password_encrypted,         api_key_encrypted,         activo     FROM Servidores_Conexiones     """"""          result = execute_sql_query(         EDARSAHUB_CONFIG['host'],         EDARSAHUB_CONFIG['port'],         EDARSAHUB_CONFIG['database'],         EDARSAHUB_CONFIG['username'],         EDARSAHUB_CONFIG['password'],         query     )      "
"/app/backend/scripts/encrypt_existing_server_secrets.py","165","execute_sql_query","","    """"""     # Obtener valores actuales (ID es UUID, seguro para interpolación)     query = f""""""     SELECT password_encrypted, api_key_encrypted      FROM Servidores_Conexiones      WHERE CAST(id AS VARCHAR(50)) = '{server_id}'     """"""          result = execute_sql_query(         EDARSAHUB_CONFIG['host'],         EDARSAHUB_CONFIG['port'],         EDARSAHUB_CONFIG['database'],         EDARSAHUB_CONFIG['username'],         EDARSAHUB_CONFIG['password'],         query     )      "
"/app/backend/scripts/rotate_server_secret_key.py","187","execute_sql_query","","        activo,         password_encrypted,         api_key_encrypted     FROM Servidores_Conexiones     WHERE {where_clause}     ORDER BY tipo_conexion, activo DESC, nombre     """"""          result = execute_sql_query(         EDARSAHUB_CONFIG['host'],         EDARSAHUB_CONFIG['port'],         EDARSAHUB_CONFIG['database'],         EDARSAHUB_CONFIG['username'],         EDARSAHUB_CONFIG['password'],         query     )      "
"/app/backend/scripts/rotate_server_secret_key.py","357","execute_sql_query","","                    set_clauses.append(f""{field} = '{escaped_value}'"")                                  update_query = f""""""                 UPDATE Servidores_Conexiones                 SET {', '.join(set_clauses)}                 WHERE CAST(id AS VARCHAR(50)) = '{server_id}'                 """"""                                  execute_sql_query(                     EDARSAHUB_CONFIG['host'],                     EDARSAHUB_CONFIG['port'],                     EDARSAHUB_CONFIG['database'],                     EDARSAHUB_CONFIG['username'],                     EDARSAHUB_CONFIG['password'],                     update_query                 )                  "
"/app/backend/scripts/create_unidades_negocio_table.py","27","execute_sql_query","","    'port': 1433,     'database': 'EDARSAHUB',     'username': 'HRLectura',     'password': 'National09$' }  def execute_hub_query(query: str):     """"""Ejecuta una query en EDARSAHUB SQL Server.""""""     return execute_sql_query(         EDARSAHUB_CONFIG['host'],         EDARSAHUB_CONFIG['port'],         EDARSAHUB_CONFIG['database'],         EDARSAHUB_CONFIG['username'],         EDARSAHUB_CONFIG['password'],         query     )  "
"/app/backend/scripts/encrypt_core_server_secrets.py","89","execute_sql_query","","        password_encrypted,         api_key_encrypted,         activo,         mongodb_id     FROM Servidores_Conexiones     WHERE tipo_conexion = 'CORE'     """"""          result = execute_sql_query(         EDARSAHUB_CONFIG['host'],         EDARSAHUB_CONFIG['port'],         EDARSAHUB_CONFIG['database'],         EDARSAHUB_CONFIG['username'],         EDARSAHUB_CONFIG['password'],         query     )      "
"/app/backend/scripts/encrypt_core_server_secrets.py","180","execute_sql_query","","    # Obtener valores actuales     query = f""""""     SELECT password_encrypted, api_key_encrypted      FROM Servidores_Conexiones      WHERE CAST(id AS VARCHAR(50)) = '{server_id}'     AND tipo_conexion = 'CORE'     """"""          result = execute_sql_query(         EDARSAHUB_CONFIG['host'],         EDARSAHUB_CONFIG['port'],         EDARSAHUB_CONFIG['database'],         EDARSAHUB_CONFIG['username'],         EDARSAHUB_CONFIG['password'],         query     )      "
"/app/backend/tests/test_core_db.py","189","execute_sql_query","","    def test_server_in_cooldown_returns_empty(self):         """"""Test: Servidor en cooldown retorna lista vacía""""""         from core.db import execute_sql_query, mark_server_offline, reset_server_cache         from tests.test_config import TestConfig                  reset_server_cache()         mark_server_offline(""cooldown-test-host"")                  result = execute_sql_query(             host=""cooldown-test-host"",             port=1433,             database=""TestDB"",             username=""user"",             password=TestConfig.TEST_USER_PASSWORD,             query=""SELECT 1""         )          "
"/app/backend/tests/test_migracion_servidores_sql.py","142","get_server_by_id","","         # Test get_servers_for_tablero     servers = await get_servers_for_tablero()     assert len(servers) > 0, ""No se obtuvieron servidores""     print(f""  ✓ get_servers_for_tablero(): {len(servers)} servidores"")          # Test get_server_by_id     test_id = servers[0]['id']     server = await get_server_by_id(test_id)     assert server is not None, f""No se encontró servidor {test_id}""     print(f""  ✓ get_server_by_id(): {server['name']}"")          # Verificar campos clave     for field in ['id', 'name', 'system_type', 'host', 'database', 'active']:         assert field in server, f""Falta campo {field}""     print(""  ✓ Estructura completa verificada"")      "
"/app/backend/tests/test_migracion_servidores_sql.py","144","get_server_by_id","","    servers = await get_servers_for_tablero()     assert len(servers) > 0, ""No se obtuvieron servidores""     print(f""  ✓ get_servers_for_tablero(): {len(servers)} servidores"")          # Test get_server_by_id     test_id = servers[0]['id']     server = await get_server_by_id(test_id)     assert server is not None, f""No se encontró servidor {test_id}""     print(f""  ✓ get_server_by_id(): {server['name']}"")          # Verificar campos clave     for field in ['id', 'name', 'system_type', 'host', 'database', 'active']:         assert field in server, f""Falta campo {field}""     print(""  ✓ Estructura completa verificada"")          return True  "
"/app/backend/tests/test_bloque2_paridad.py","71","execute_sql_query","","FROM cheques INNER JOIN turnos ON turnos.idturno = cheques.idturno WHERE CONVERT(varchar, turnos.apertura, 112) >= '{fi}'   AND CONVERT(varchar, turnos.apertura, 112) <= '{ff}'   AND cheques.cancelado = 0 """"""          try:         result = execute_sql_query(             server['host'],              server['port'],              server['database'],             server['username'],              server['password'],              query         )          "
"/app/backend/tests/test_bloque3_paridad_mpro.py","79","execute_sql_query","","    ISNULL(SUM(C.Co_Personas), 0) as pax FROM Venta_Encabezado VE LEFT JOIN Comanda C ON C.Co_Folio = VE.Vn_Folio AND C.Sc_Cve_Sucursal = VE.Sc_Cve_Sucursal WHERE VE.Vn_Fecha >= '{fi}' AND VE.Vn_Fecha <= '{ff}'   AND ISNULL(VE.Es_Cve_Estado, '') <> 'CA' """"""          try:         result = execute_sql_query(             server['host'],              server['port'],              server['database'],             server['username'],              server['password'],              query         )          "
"/app/backend/server.py","1243","execute_sql_query","","# ============= SQL SERVER FUNCTIONS ============= #  # FASE 1 DEL REFACTOR MODULAR (Diciembre 2025): # Las funciones de SQL Server han sido migradas a /core/db.py # Este bloque mantiene imports de compatibilidad para que todo el código # existente siga funcionando sin cambios. # # Funciones migradas: #   - execute_sql_query() #   - test_sql_connection() #   - parse_sql_server_host() #   - mark_server_offline() #   - mark_server_online() #   - is_server_offline_in_memory() #   - get_server_cooldown_info() #   - _server_status_cache (variable global) # "
"/app/backend/server.py","1683","get_server_by_id","@api_router.put(""/servers/{server_id}"")","    """"""     # FASE 3B.2: Validación RBAC corregida - permitir SuperAdministrador y Administrador     if current_user['role'] not in ['SuperAdministrador', 'Administrador']:         raise HTTPException(status_code=403, detail=""No autorizado. Requiere rol SuperAdministrador o Administrador."")          from core.server_registry import update_server as registry_update_server, get_server_by_id          # Verificar que el servidor existe (también verifica protección CORE via registry)     existing = await get_server_by_id(server_id, db=db, mask_secrets=False)     if not existing:         raise HTTPException(status_code=404, detail=""Servidor no encontrado"")          # Protección CORE     if existing.get(""tipo_conexion"") == ""CORE"" or existing.get(""es_editable_ui"") == False:         raise HTTPException(             status_code=403,              detail=""Esta conexión es del sistema central (CORE) y no puede ser modificada desde la interfaz"" "
"/app/backend/server.py","1741","get_server_by_id","@api_router.delete(""/servers/{server_id}"")","    """"""     # FASE 3B.2: Validación RBAC corregida - permitir SuperAdministrador y Administrador     if current_user['role'] not in ['SuperAdministrador', 'Administrador']:         raise HTTPException(status_code=403, detail=""No autorizado. Requiere rol SuperAdministrador o Administrador."")          from core.server_registry import delete_server as registry_delete_server, get_server_by_id          # Verificar que existe y obtener datos para validación CORE     existing = await get_server_by_id(server_id, db=db, mask_secrets=True)     if not existing:         raise HTTPException(status_code=404, detail=""Servidor no encontrado"")          # Protección CORE     if existing.get(""tipo_conexion"") == ""CORE"" or existing.get(""es_eliminable_ui"") == False:         raise HTTPException(             status_code=403,              detail=""Esta conexión es del sistema central (CORE) y no puede ser eliminada desde la interfaz"" "
"/app/backend/server.py","1805","execute_sql_query","@api_router.get(""/servers/{server_id}/ping"")","         logging.debug(f""[PING_SERVER] Servidor obtenido via registry. Origin={server.get('config_origin', 'UNKNOWN')}"")          import time     start_time = time.time()          try:         # Intentar conexión         result = execute_sql_query(             server['host'], server['port'], server['database'],             server['username'], server['password'],             ""SELECT 1 as ping, GETDATE() as server_time, @@VERSION as version""         )                  elapsed_time = round((time.time() - start_time) * 1000, 2)  # ms                  if result and len(result) > 0: "
"/app/backend/server.py","2042","execute_sql_query","","        # Agregar TOP 10 si no existe para evitar traer muchos datos         sql_test = sql         if ""TOP"" not in sql.upper() and ""LIMIT"" not in sql.upper():             # Insertar TOP 10 después de SELECT             sql_test = sql.replace(""SELECT"", ""SELECT TOP 10"", 1).replace(""select"", ""SELECT TOP 10"", 1)                  logging.info(f""Validando consulta tipo '{query_type}' para servidor {server_id}"")                  results = execute_sql_query(             server['host'],             server['port'],             server['database'],             server['username'],             server['password'],             sql_test         )          "
"/app/backend/server.py","2154","get_server_by_id","","        sync_mongo=True  # Mantener espejo MongoDB para compatibilidad     )          if not result.get('success'):         raise HTTPException(status_code=500, detail=result.get('error', 'Error al guardar query'))          # FASE P1.4-B: Verificar si todas las consultas están configuradas     # ANTES: updated_server = decrypt_server_secrets(await db.servers.find_one({""id"": server_id}, {""_id"": 0}))     updated_server = await get_server_by_id(server_id, db=db, mask_secrets=True)     if updated_server:         all_configured = all([             (updated_server.get(""query_inventario"") or {}).get(""validated"", False),             (updated_server.get(""query_ventas"") or {}).get(""validated"", False),             (updated_server.get(""query_movimientos"") or {}).get(""validated"", False)         ])                  # ANTES: await db.servers.update_one({""id"": server_id}, {""$set"": {""queries_configured"": all_configured}}) "
"/app/backend/server.py","2194","get_server_by_id","@api_router.get(""/servers/{server_id}/queries"")","    FASE P1.4-B (Dic 2025): Migrado de MongoDB db.servers a server_registry.     FUENTE: EDARSAHUB.dbo.Servidores_Conexiones     NO FUENTE: MongoDB db.servers     """"""     from core.server_registry import get_server_by_id          # FASE P1.4-B: Obtener servidor desde EDARSAHUB SQL     # ANTES: server = decrypt_server_secrets(await db.servers.find_one({""id"": server_id, ""active"": True}, {""_id"": 0}))     server = await get_server_by_id(server_id, db=db, mask_secrets=True)     if not server or not server.get('active', True):         raise HTTPException(status_code=404, detail=""Servidor no encontrado"")          return {         ""server_id"": server_id,         ""server_name"": server.get(""name""),         ""system_type"": server.get(""system_type""),         ""queries_configured"": server.get(""queries_configured"", False), "
"/app/backend/server.py","2426","get_server_by_id","@api_router.get(""/servers/{server_id}/categorias"")","    El modal no debe depender de conexión viva.          Returns:         Lista de objetos [{codigo, descripcion}] o [] si no hay datos     """"""     from core.server_registry import get_server_by_id          # Obtener servidor desde EDARSAHUB     server = await get_server_by_id(server_id, db=db)          if not server:         logging.warning(f""[GET_CATEGORIAS] Servidor no encontrado. ID={server_id}"")         raise HTTPException(status_code=404, detail=""Servidor no encontrado"")          # P0: Leer categorías desde EDARSAHUB     categorias = server.get('categorias', [])      "
"/app/backend/server.py","2463","get_server_by_id","@api_router.get(""/servers/{server_id}/departamentos"")","    El modal no debe depender de conexión viva.          Returns:         Lista de objetos [{codigo, descripcion}] o [] si no hay datos     """"""     from core.server_registry import get_server_by_id          # Obtener servidor desde EDARSAHUB     server = await get_server_by_id(server_id, db=db)          if not server:         logging.warning(f""[GET_DEPARTAMENTOS] Servidor no encontrado. ID={server_id}"")         raise HTTPException(status_code=404, detail=""Servidor no encontrado"")          # P0: Leer departamentos desde EDARSAHUB     departamentos_raw = server.get('departamentos', [])      "
"/app/backend/server.py","2586","execute_sql_query","@api_router.get(""/servers/{server_id}/sucursales"")","    try:         sucursales_raw = []                  if is_mpro_system(server.get('system_type')):             # Intentar obtener sucursales de MPRO             query = ""SELECT Sc_Cve_Sucursal as id, Sc_Descripcion as nombre FROM Sucursal WHERE Es_Cve_Estado <> 'BA'""             try:                 logging.info(f""[MPRO Sucursales] Consultando sucursales para {server['name']}..."")                 results = execute_sql_query(                     server['host'],                     server['port'],                     server['database'],                     server['username'],                     server['password'],                     query                 )                 logging.info(f""[MPRO Sucursales] Resultado: {len(results) if results else 0} sucursales"") "
"/app/backend/server.py","2604","execute_sql_query","","                    sucursales_raw = results             except Exception as e:                 logging.warning(f""MPRO Sucursales query failed: {e}"")                          # Si no hay sucursales en la tabla Sucursal, intentar usar Almacenes             if not sucursales_raw:                 try:                     query_almacen = ""SELECT DISTINCT Al_Cve_Almacen as id, Al_Descripcion as nombre FROM Almacen WHERE Es_Cve_Estado <> 'BA'""                     almacenes = execute_sql_query(                         server['host'],                         server['port'],                         server['database'],                         server['username'],                         server['password'],                         query_almacen                     )                     if almacenes and len(almacenes) > 0: "
"/app/backend/server.py","2628","execute_sql_query","","                     elif is_softrestaurant_system(server.get('system_type')):             # SoftRestaurant NO tiene tabla Sucursal - devolvemos una sucursal virtual con el nombre del servidor             sucursales_raw = [{""id"": ""default"", ""nombre"": server.get('name', 'Principal'), ""codigo"": ""default""}]         else:             # Query genérica para otros sistemas - también con fallback             try:                 query = ""SELECT DISTINCT Sc_Cve_Sucursal as id, Sc_Descripcion as nombre FROM Sucursal""                 results = execute_sql_query(                     server['host'],                     server['port'],                     server['database'],                     server['username'],                     server['password'],                     query                 )                 if results and len(results) > 0: "
"/app/backend/server.py","2718","execute_sql_query","","            if sucursal_id:                 query = f""SELECT Al_Cve_Almacen as id, Al_Descripcion as nombre FROM Almacen WHERE Sc_Cve_Sucursal = %s AND Es_Cve_Estado <> 'BA'{almacen_filter}""                 results = execute_sql_query_params(                     server['host'], server['port'], server['database'],                     server['username'], server['password'], query, (sucursal_id,)                 )             else:                 query = f""SELECT Al_Cve_Almacen as id, Al_Descripcion as nombre FROM Almacen WHERE Es_Cve_Estado <> 'BA'{almacen_filter}""                 results = execute_sql_query(                     server['host'], server['port'], server['database'],                     server['username'], server['password'], query                 )             logging.info(f""[RBAC-ALMACENES] MPRO devolvió {len(results)} almacenes (filtrado RBAC)"")             return results                  elif is_softrestaurant_system(server.get('system_type')):             # FASE 8: Filtro por almacenes permitidos (usa ID numérico) "
"/app/backend/server.py","2738","execute_sql_query","","SELECT      idalmacen as id,      nombre,     ISNULL(tipo, 1) as tipo FROM almacen WHERE 1=1{almacen_filter} ORDER BY nombre """"""             results = execute_sql_query(                 server['host'], server['port'], server['database'],                 server['username'], server['password'], query             )             logging.info(f""[RBAC-ALMACENES] SoftRestaurant devolvió {len(results)} almacenes (filtrado RBAC)"")             return results                  else:             # Query genérica para otros sistemas con filtro RBAC "
"/app/backend/server.py","2757","execute_sql_query","","            if sucursal_id:                 query = f""SELECT Al_Cve_Almacen as id, Al_Descripcion as nombre FROM Almacen WHERE Sc_Cve_Sucursal = %s{almacen_filter}""                 results = execute_sql_query_params(                     server['host'], server['port'], server['database'],                     server['username'], server['password'], query, (sucursal_id,)                 )             else:                 query = f""SELECT Al_Cve_Almacen as id, Al_Descripcion as nombre FROM Almacen WHERE 1=1{almacen_filter}""                 results = execute_sql_query(                     server['host'], server['port'], server['database'],                     server['username'], server['password'], query                 )             return results     except Exception as e:         logging.error(f""Error obteniendo almacenes: {str(e)}"")         return []  "
"/app/backend/server.py","2835","execute_sql_query","@api_router.post(""/servers/{server_id}/sucursales-config/sync"")","         logging.debug(f""[SYNC_SUCURSALES_CONFIG] Servidor obtenido via registry. Origin={server.get('config_origin', 'UNKNOWN')}"")          # Obtener sucursales desde SQL Server     try:         sucursales_sql = []         if is_mpro_system(server.get('system_type')):             query = ""SELECT Sc_Cve_Sucursal as id, Sc_Descripcion as nombre FROM Sucursal WHERE Es_Cve_Estado <> 'BA'""             sucursales_sql = execute_sql_query(                 server['host'], server['port'], server['database'],                 server['username'], server['password'], query             ) or []         elif is_softrestaurant_system(server.get('system_type')):             # SoftRestaurant no tiene tabla Sucursal, crear virtual             sucursales_sql = [{""id"": ""default"", ""nombre"": server.get('name', 'Principal')}]                  if not sucursales_sql: "
"/app/backend/server.py","3086","execute_sql_query","","            sc.tipo_conexion as connection_type         FROM Unidades_Negocio un         INNER JOIN Servidores_Conexiones sc ON CAST(un.server_id AS VARCHAR(50)) = CAST(sc.id AS VARCHAR(50))         WHERE un.activo = 1           AND sc.activo = 1         ORDER BY un.orden, un.nombre         """"""                  unidades_sql = execute_sql_query(             EDARSAHUB_CONFIG['host'],             EDARSAHUB_CONFIG['port'],             EDARSAHUB_CONFIG['database'],             EDARSAHUB_CONFIG['username'],             EDARSAHUB_CONFIG['password'],             query         )          "
"/app/backend/server.py","3234","execute_sql_query","","SELECT      idalmacen as id,      nombre,     ISNULL(tipo, 1) as tipo FROM almacen {where_clause}{almacen_filter} ORDER BY nombre """"""         results = execute_sql_query(             server['host'],             server['port'],             server['database'],             server['username'],             server['password'],             query         )         logging.info(f""[RBAC-ALMACENES-SR] Devolvió {len(results)} almacenes (filtrado RBAC)"") "
"/app/backend/server.py","3347","execute_sql_query","","                LEFT JOIN almacen A ON A.idalmacen = INV.idalmacen1                 {where_clause}                 ORDER BY INV.fecha DESC             """"""             logging.info(f""[RBAC-INVENTARIOS-LIST] SR Query con filtro RBAC aplicado"")         else:             query = ""SELECT Fi_Folio as folio, CONVERT(varchar, fi_fecha, 120) as fecha FROM Fisico GROUP BY Fi_Folio, fi_fecha ORDER BY fi_fecha DESC""                  results = execute_sql_query(             server['host'],             server['port'],             server['database'],             server['username'],             server['password'],             query         )         return results "
"/app/backend/server.py","3512","execute_sql_query","","            """"""         else:             return {                 ""items"": [],                 ""totales"": {""cantidad"": 0, ""valor"": 0, ""items"": 0},                 ""mensaje"": f""Este reporte no está disponible para {system_type}""             }                  results = execute_sql_query(             server['host'],             server['port'],             server['database'],             server['username'],             server['password'],             query         )          "
