severity,classification,module,pattern,file,line,code
MEDIA,REVISAR,No clasificado,remote POS names,/app/backend/server.py,15986,if informe.get('compromisos_almacen'):
MEDIA,REVISAR,No clasificado,remote POS names,/app/backend/server.py,15987,"elements.append(Paragraph(f""<b>Almacén:</b> {informe.get('compromisos_almacen')}"", styles['SmallText']))"
MEDIA,REVISAR,No clasificado,remote POS names,/app/backend/server.py,15988,if informe.get('compromisos_personal'):
MEDIA,REVISAR,No clasificado,remote POS names,/app/backend/server.py,15989,"elements.append(Paragraph(f""<b>Personal de Barra:</b> {informe.get('compromisos_personal')}"", styles['SmallText']))"
MEDIA,REVISAR,No clasificado,remote POS names,/app/backend/server.py,15990,if informe.get('compromisos_gerencia'):
MEDIA,REVISAR,No clasificado,remote POS names,/app/backend/server.py,15991,"elements.append(Paragraph(f""<b>Gerencia:</b> {informe.get('compromisos_gerencia')}"", styles['SmallText']))"
MEDIA,REVISAR_POSIBLE_LIVE,No clasificado,execute_sql_query,/app/backend/server.py,16242,results = execute_sql_query(
MEDIA,REVISAR,No clasificado,remote POS names,/app/backend/server.py,16622,"INSERT INTO RH_Cat_Puestos (Descripcion, Departamento, Sueldo_Base_Seman_SBC, NomiPAQ_ID, MPRO_ID, Fecha_Creacion, Creado_Por)"
MEDIA,REVISAR,No clasificado,remote POS names,/app/backend/server.py,16624,"'{datos.get(""nomipaq_id"", """")}', '{datos.get(""mpro_id"", """")}', GETDATE(), '{current_user.get(""email"")}')"
MEDIA,REVISAR,No clasificado,remote POS names,/app/backend/server.py,16632,"INSERT INTO RH_Cat_Tipos_Incidencias (Codigo, Descripcion, Categoria, Afectacion, Calculo_Monto, Activo, NomiPAQ_ID, MPRO_ID, Fecha_Creacion, Creado_Por)"
MEDIA,REVISAR,No clasificado,remote POS names,/app/backend/server.py,16634,"'{datos.get(""calculo_monto"", ""Manual"")}', 1, '{datos.get(""nomipaq_id"", """")}', '{datos.get(""mpro_id"", """")}',"
MEDIA,REVISAR,No clasificado,remote POS names,/app/backend/server.py,17750,"MPRO_ID NVARCHAR(50),"
MEDIA,REVISAR,No clasificado,remote POS names,/app/backend/server.py,19295,# CRM Enterprise (SQL-First)
MEDIA,REVISAR,No clasificado,remote POS names,/app/backend/server.py,19315,# CRM Enterprise Native (EDARSAHUB SQL)
MEDIA,REVISAR,No clasificado,remote POS names,/app/backend/server.py,19335,# CRM COMERCIAL (Enterprise-Grade - EDARSAHUB SQL)
MEDIA,REVISAR,No clasificado,remote POS names,/app/backend/tests/conftest.py,305,def mock_api_local_mpro():
MEDIA,REVISAR,No clasificado,remote POS names,/app/backend/tests/conftest.py,307,Mock para APIs locales MPRO.
MEDIA,REVISAR,No clasificado,remote POS names,/app/backend/tests/conftest.py,310,def test_api_local(mock_api_local_mpro):
MEDIA,REVISAR,No clasificado,remote POS names,/app/backend/tests/conftest.py,311,"with patch(""modules.comercial.adapters.query_api_mpro_local"", mock_api_local_mpro):"
MEDIA,REVISAR,No clasificado,remote POS names,/app/backend/tests/conftest.py,350,"""system_type"": ""MPRO"","
MEDIA,REVISAR,No clasificado,remote POS names,/app/backend/tests/test_bloque2_paridad.py,30,"spec = importlib.util.spec_from_file_location(""softrestaurant"", ""/app/backend/modules/comercial/queries/softrestaurant.py"")"
MEDIA,REVISAR,No clasificado,remote POS names,/app/backend/tests/test_bloque2_paridad.py,42,"""""""Obtiene un servidor SoftRestaurant de prueba desde MongoDB."""""""
MEDIA,REVISAR,No clasificado,remote POS names,/app/backend/tests/test_bloque2_paridad.py,45,"""system_type"": ""SoftRestaurant"","
MEDIA,REVISAR_POSIBLE_LIVE,No clasificado,execute_sql_query,/app/backend/tests/test_bloque2_paridad.py,71,result = execute_sql_query(
MEDIA,REVISAR,No clasificado,remote POS names,/app/backend/tests/test_bloque2_paridad.py,102,"print(""❌ ERROR: No se encontró servidor SoftRestaurant activo"")"
MEDIA,REVISAR,No clasificado,remote POS names,/app/backend/tests/test_bloque3_paridad_mpro.py,2,PRUEBA DE PARIDAD - BLOQUE 3 (MPRO)
MEDIA,REVISAR,No clasificado,remote POS names,/app/backend/tests/test_bloque3_paridad_mpro.py,4,Compara los resultados del flujo actual (service.py) vs la nueva función (query_ventas_periodo_mpro).
MEDIA,REVISAR,No clasificado,remote POS names,/app/backend/tests/test_bloque3_paridad_mpro.py,7,Verificar que query_ventas_periodo_mpro() devuelve EXACTAMENTE los mismos valores
MEDIA,REVISAR,No clasificado,remote POS names,/app/backend/tests/test_bloque3_paridad_mpro.py,17,NOTA ESPECIAL MPRO:
MEDIA,REVISAR,No clasificado,remote POS names,/app/backend/tests/test_bloque3_paridad_mpro.py,35,"spec = importlib.util.spec_from_file_location(""mpro"", ""/app/backend/modules/comercial/queries/mpro.py"")"
MEDIA,REVISAR,No clasificado,remote POS names,/app/backend/tests/test_bloque3_paridad_mpro.py,36,mpro_module = importlib.util.module_from_spec(spec)
MEDIA,REVISAR,No clasificado,remote POS names,/app/backend/tests/test_bloque3_paridad_mpro.py,37,spec.loader.exec_module(mpro_module)
MEDIA,REVISAR,No clasificado,remote POS names,/app/backend/tests/test_bloque3_paridad_mpro.py,38,query_ventas_periodo_mpro = mpro_module.query_ventas_periodo_mpro
MEDIA,REVISAR,No clasificado,remote POS names,/app/backend/tests/test_bloque3_paridad_mpro.py,39,VentasPeriodoResult = mpro_module.VentasPeriodoResult
MEDIA,REVISAR,No clasificado,remote POS names,/app/backend/tests/test_bloque3_paridad_mpro.py,46,def get_test_server_mpro():
MEDIA,REVISAR,No clasificado,remote POS names,/app/backend/tests/test_bloque3_paridad_mpro.py,47,"""""""Obtiene un servidor MPRO de prueba desde MongoDB."""""""
MEDIA,REVISAR,No clasificado,remote POS names,/app/backend/tests/test_bloque3_paridad_mpro.py,50,"""system_type"": ""MPRO"","
MEDIA,REVISAR,No clasificado,remote POS names,/app/backend/tests/test_bloque3_paridad_mpro.py,55,"def query_actual_service_mpro(server, fecha_ini, fecha_fin):"
MEDIA,REVISAR_POSIBLE_LIVE,No clasificado,execute_sql_query,/app/backend/tests/test_bloque3_paridad_mpro.py,79,result = execute_sql_query(
MEDIA,REVISAR,No clasificado,remote POS names,/app/backend/tests/test_bloque3_paridad_mpro.py,109,"""""""Ejecuta prueba de paridad completa para MPRO."""""""
MEDIA,REVISAR,No clasificado,remote POS names,/app/backend/tests/test_bloque3_paridad_mpro.py,111,"print(""PRUEBA DE PARIDAD - BLOQUE 3 (MPRO)"")"
MEDIA,REVISAR,No clasificado,remote POS names,/app/backend/tests/test_bloque3_paridad_mpro.py,116,server = get_test_server_mpro()
MEDIA,REVISAR,No clasificado,remote POS names,/app/backend/tests/test_bloque3_paridad_mpro.py,118,"print(""❌ ERROR: No se encontró servidor MPRO activo"")"
MEDIA,REVISAR,No clasificado,remote POS names,/app/backend/tests/test_bloque3_paridad_mpro.py,135,"result_actual = query_actual_service_mpro(server, fecha_ini, fecha_fin)"
MEDIA,REVISAR,No clasificado,remote POS names,/app/backend/tests/test_bloque3_paridad_mpro.py,148,# Ejecutar query NUEVA (query_ventas_periodo_mpro)
MEDIA,REVISAR,No clasificado,remote POS names,/app/backend/tests/test_bloque3_paridad_mpro.py,149,"print(""Ejecutando query NUEVA (query_ventas_periodo_mpro)..."")"
MEDIA,REVISAR,No clasificado,remote POS names,/app/backend/tests/test_bloque3_paridad_mpro.py,150,"result_nueva: VentasPeriodoResult = query_ventas_periodo_mpro(server, fecha_ini, fecha_fin)"
MEDIA,REVISAR,No clasificado,remote POS names,/app/backend/tests/test_bloque3_paridad_mpro.py,206,"print(""\n⚠️ PRUEBA INDETERMINADA: No se pudo conectar al servidor SQL MPRO"")"
MEDIA,REVISAR,No clasificado,remote POS names,/app/backend/tests/test_bloque4_paridad.py,7,"(query_ventas_periodo_sr, query_ventas_por_sucursal_mpro) produzcan exactamente"
MEDIA,REVISAR,No clasificado,remote POS names,/app/backend/tests/test_bloque4_paridad.py,48,'/app/backend/modules/comercial/queries/softrestaurant.py'
MEDIA,REVISAR,No clasificado,remote POS names,/app/backend/tests/test_bloque4_paridad.py,50,mpro_queries = load_module_isolated(
MEDIA,REVISAR,No clasificado,remote POS names,/app/backend/tests/test_bloque4_paridad.py,51,"'comercial_queries_mpro',"
MEDIA,REVISAR,No clasificado,remote POS names,/app/backend/tests/test_bloque4_paridad.py,52,'/app/backend/modules/comercial/queries/mpro.py'
MEDIA,REVISAR,No clasificado,remote POS names,/app/backend/tests/test_bloque4_paridad.py,71,"'system_type': 'SoftRestaurant',"
MEDIA,REVISAR,No clasificado,remote POS names,/app/backend/tests/test_bloque4_paridad.py,95,def test_query_mpro_estructura():
MEDIA,REVISAR,No clasificado,remote POS names,/app/backend/tests/test_bloque4_paridad.py,97,Valida que query_ventas_por_sucursal_mpro() tenga la misma estructura
MEDIA,REVISAR,No clasificado,remote POS names,/app/backend/tests/test_bloque4_paridad.py,100,query_ventas_por_sucursal_mpro = mpro_queries.query_ventas_por_sucursal_mpro
MEDIA,REVISAR,No clasificado,remote POS names,/app/backend/tests/test_bloque4_paridad.py,101,VentasPorSucursalResult = mpro_queries.VentasPorSucursalResult
MEDIA,REVISAR,No clasificado,remote POS names,/app/backend/tests/test_bloque4_paridad.py,103,# Servidor mock MPRO
MEDIA,REVISAR,No clasificado,remote POS names,/app/backend/tests/test_bloque4_paridad.py,105,"'name': 'TEST_MPRO',"
MEDIA,REVISAR,No clasificado,remote POS names,/app/backend/tests/test_bloque4_paridad.py,106,"'system_type': 'MPRO',"
MEDIA,REVISAR,No clasificado,remote POS names,/app/backend/tests/test_bloque4_paridad.py,109,"'database': 'test_mpro',"
MEDIA,REVISAR,No clasificado,remote POS names,/app/backend/tests/test_bloque4_paridad.py,115,"result = query_ventas_por_sucursal_mpro(mock_server, '2026-04-01', '2026-04-23')"
MEDIA,REVISAR,No clasificado,remote POS names,/app/backend/tests/test_bloque4_paridad.py,125,"print(""✅ TEST 2: Estructura de query_ventas_por_sucursal_mpro() CORRECTA"")"
MEDIA,REVISAR,No clasificado,remote POS names,/app/backend/tests/test_bloque4_paridad.py,135,mock_server_mpro = {
MEDIA,REVISAR,No clasificado,remote POS names,/app/backend/tests/test_bloque4_paridad.py,136,"'name': 'TEST_MPRO',"
MEDIA,REVISAR,No clasificado,remote POS names,/app/backend/tests/test_bloque4_paridad.py,137,"'system_type': 'MPRO',  # Tipo incorrecto"
MEDIA,REVISAR,No clasificado,remote POS names,/app/backend/tests/test_bloque4_paridad.py,145,"result = query_ventas_periodo_sr(mock_server_mpro, '2026-04-01', '2026-04-23')"
MEDIA,REVISAR,No clasificado,remote POS names,/app/backend/tests/test_bloque4_paridad.py,148,"assert 'MPRO' in result.error, ""Error debe mencionar el tipo incorrecto"""
MEDIA,REVISAR,No clasificado,remote POS names,/app/backend/tests/test_bloque4_paridad.py,154,def test_validacion_system_type_mpro():
MEDIA,REVISAR,No clasificado,remote POS names,/app/backend/tests/test_bloque4_paridad.py,156,Valida que query_ventas_por_sucursal_mpro() rechace servidores no-MPRO
MEDIA,REVISAR,No clasificado,remote POS names,/app/backend/tests/test_bloque4_paridad.py,158,query_ventas_por_sucursal_mpro = mpro_queries.query_ventas_por_sucursal_mpro
MEDIA,REVISAR,No clasificado,remote POS names,/app/backend/tests/test_bloque4_paridad.py,162,"'system_type': 'SoftRestaurant',  # Tipo incorrecto"
MEDIA,REVISAR,No clasificado,remote POS names,/app/backend/tests/test_bloque4_paridad.py,170,"result = query_ventas_por_sucursal_mpro(mock_server_sr, '2026-04-01', '2026-04-23')"
MEDIA,REVISAR,No clasificado,remote POS names,/app/backend/tests/test_bloque4_paridad.py,172,"assert not result.success, ""Debe fallar para servidor no-MPRO"""
MEDIA,REVISAR,No clasificado,remote POS names,/app/backend/tests/test_bloque4_paridad.py,173,"assert 'SoftRestaurant' in result.error, ""Error debe mencionar el tipo incorrecto"""
MEDIA,REVISAR,No clasificado,remote POS names,/app/backend/tests/test_bloque4_paridad.py,175,"print(""✅ TEST 4: Validación system_type MPRO CORRECTA"")"
MEDIA,REVISAR,No clasificado,remote POS names,/app/backend/tests/test_bloque4_paridad.py,194,def test_formato_fechas_mpro():
MEDIA,REVISAR,No clasificado,remote POS names,/app/backend/tests/test_bloque4_paridad.py,198,_format_fecha_mpro = mpro_queries._format_fecha_mpro
MEDIA,REVISAR,No clasificado,remote POS names,/app/backend/tests/test_bloque4_paridad.py,201,"assert _format_fecha_mpro('2026-04-01') == '20260401', ""Fecha con guiones"""
MEDIA,REVISAR,No clasificado,remote POS names,/app/backend/tests/test_bloque4_paridad.py,202,"assert _format_fecha_mpro('2026-12-31') == '20261231', ""Fin de año"""
MEDIA,REVISAR,No clasificado,remote POS names,/app/backend/tests/test_bloque4_paridad.py,203,"assert _format_fecha_mpro('2026-01-05') == '20260105', ""Día con cero"""
MEDIA,REVISAR,No clasificado,remote POS names,/app/backend/tests/test_bloque4_paridad.py,205,"print(""✅ TEST 6: Formato de fechas MPRO CORRECTO"")"
MEDIA,REVISAR,No clasificado,remote POS names,/app/backend/tests/test_bloque4_paridad.py,214,query_ventas_por_sucursal_mpro = mpro_queries.query_ventas_por_sucursal_mpro
MEDIA,REVISAR,No clasificado,remote POS names,/app/backend/tests/test_bloque4_paridad.py,219,"'system_type': 'SoftRestaurant',"
MEDIA,REVISAR,No clasificado,remote POS names,/app/backend/tests/test_bloque4_paridad.py,231,# Servidor MPRO sin password
MEDIA,REVISAR,No clasificado,remote POS names,/app/backend/tests/test_bloque4_paridad.py,234,"'system_type': 'MPRO',"
MEDIA,REVISAR,No clasificado,remote POS names,/app/backend/tests/test_bloque4_paridad.py,242,"result = query_ventas_por_sucursal_mpro(server_sin_pass, '2026-04-01', '2026-04-23')"
MEDIA,REVISAR,No clasificado,remote POS names,/app/backend/tests/test_bloque4_paridad.py,270,# La query en softrestaurant.py líneas 156-167 es idéntica
MEDIA,REVISAR,No clasificado,remote POS names,/app/backend/tests/test_bloque4_paridad.py,286,"print(""✅ TEST 8: Paridad SQL SoftRestaurant VERIFICADA"")"
MEDIA,REVISAR,No clasificado,remote POS names,/app/backend/tests/test_bloque4_paridad.py,290,def test_paridad_sql_mpro():
MEDIA,REVISAR,No clasificado,remote POS names,/app/backend/tests/test_bloque4_paridad.py,292,Compara la query SQL generada por query_ventas_por_sucursal_mpro()
MEDIA,REVISAR,No clasificado,remote POS names,/app/backend/tests/test_bloque4_paridad.py,312,source = inspect.getsource(mpro_queries.query_ventas_por_sucursal_mpro)
MEDIA,REVISAR,No clasificado,remote POS names,/app/backend/tests/test_bloque4_paridad.py,326,"print(""✅ TEST 9: Paridad SQL MPRO VERIFICADA"")"
MEDIA,REVISAR,No clasificado,remote POS names,/app/backend/tests/test_bloque4_paridad.py,342,"assert 'from modules.comercial.queries.softrestaurant import query_ventas_periodo_sr' in content, \"
MEDIA,REVISAR,No clasificado,remote POS names,/app/backend/tests/test_bloque4_paridad.py,344,"assert 'from modules.comercial.queries.mpro import query_ventas_periodo_mpro, query_ventas_por_sucursal_mpro' in content, \"
MEDIA,REVISAR,No clasificado,remote POS names,/app/backend/tests/test_bloque4_paridad.py,345,"""Debe importar query_ventas_por_sucursal_mpro"""
MEDIA,REVISAR,No clasificado,remote POS names,/app/backend/tests/test_bloque4_paridad.py,352,"assert 'result_principal = query_ventas_por_sucursal_mpro(server, fecha_ini, fecha_fin)' in content, \"
MEDIA,REVISAR,No clasificado,remote POS names,/app/backend/tests/test_bloque4_paridad.py,372,"(""Estructura MPRO"", test_query_mpro_estructura),"
MEDIA,REVISAR,No clasificado,remote POS names,/app/backend/tests/test_bloque4_paridad.py,374,"(""Validación Type MPRO"", test_validacion_system_type_mpro),"
MEDIA,REVISAR,No clasificado,remote POS names,/app/backend/tests/test_bloque4_paridad.py,376,"(""Formato Fechas MPRO"", test_formato_fechas_mpro),"
MEDIA,REVISAR,No clasificado,remote POS names,/app/backend/tests/test_bloque4_paridad.py,379,"(""Paridad SQL MPRO"", test_paridad_sql_mpro),"
MEDIA,REVISAR,No clasificado,remote POS names,/app/backend/tests/test_bloque4_paridad.py,419,"print(""  - /app/backend/modules/comercial/queries/mpro.py"")"
MEDIA,REVISAR,No clasificado,remote POS names,/app/backend/tests/test_bloque4_paridad.py,420,"print(""    - Nueva función: query_ventas_por_sucursal_mpro()"")"
MEDIA,REVISAR,No clasificado,remote POS names,/app/backend/tests/test_bloque5_paridad.py,9,"Migración: SoftRestaurant - queries de período actual, anterior y año anterior"
MEDIA,REVISAR_POSIBLE_LIVE,No clasificado,direct host ddns,/app/backend/tests/test_core_db.py,55,"""""""Test: Formato DDNS (server.ddns.net,6669\\nationalsoft)"""""""
MEDIA,REVISAR_POSIBLE_LIVE,No clasificado,direct host ddns,/app/backend/tests/test_core_db.py,58,"hostname, port, instance = parse_sql_server_host(""server.ddns.net,6669\\nationalsoft"")"
MEDIA,REVISAR_POSIBLE_LIVE,No clasificado,direct host ddns,/app/backend/tests/test_core_db.py,60,"assert hostname == ""server.ddns.net"""
MEDIA,REVISAR_POSIBLE_LIVE,No clasificado,execute_sql_query,/app/backend/tests/test_core_db.py,189,result = execute_sql_query(
MEDIA,REVISAR,No clasificado,remote POS names,/app/backend/tests/test_inventory_analysis_filters.py,24,# MPRO Server ID
MEDIA,REVISAR,No clasificado,remote POS names,/app/backend/tests/test_inventory_analysis_filters.py,25,"MPRO_SERVER_ID = ""1b230a06-ffaf-4c70-bd27-b1be3579dea6"""
MEDIA,REVISAR,No clasificado,remote POS names,/app/backend/tests/test_inventory_analysis_filters.py,134,def test_report_filters_for_non_mpro_returns_empty(self):
MEDIA,REVISAR,No clasificado,remote POS names,/app/backend/tests/test_inventory_analysis_filters.py,135,"""""""Test that report-filters returns empty lists for non-MPRO servers"""""""
MEDIA,REVISAR,No clasificado,remote POS names,/app/backend/tests/test_inventory_analysis_filters.py,136,# First get list of servers to find a non-MPRO server
MEDIA,REVISAR,No clasificado,remote POS names,/app/backend/tests/test_inventory_analysis_filters.py,140,# Find a non-MPRO server
MEDIA,REVISAR,No clasificado,remote POS names,/app/backend/tests/test_inventory_analysis_filters.py,141,non_mpro_server = None
MEDIA,REVISAR,No clasificado,remote POS names,/app/backend/tests/test_inventory_analysis_filters.py,143,"if server.get(""system_type"") != ""MPRO"":"
MEDIA,REVISAR,No clasificado,remote POS names,/app/backend/tests/test_inventory_analysis_filters.py,144,non_mpro_server = server
MEDIA,REVISAR,No clasificado,remote POS names,/app/backend/tests/test_inventory_analysis_filters.py,147,if non_mpro_server:
MEDIA,REVISAR,No clasificado,remote POS names,/app/backend/tests/test_inventory_analysis_filters.py,155,# Non-MPRO should return empty lists
MEDIA,REVISAR,No clasificado,remote POS names,/app/backend/tests/test_inventory_analysis_filters.py,156,"assert data[""categorias""] == [], ""Non-MPRO should return empty categorias"""
MEDIA,REVISAR,No clasificado,remote POS names,/app/backend/tests/test_inventory_analysis_filters.py,157,"assert data[""familias""] == [], ""Non-MPRO should return empty familias"""
MEDIA,REVISAR,No clasificado,remote POS names,/app/backend/tests/test_inventory_analysis_filters.py,158,"assert data[""subfamilias""] == [], ""Non-MPRO should return empty subfamilias"""
MEDIA,REVISAR,No clasificado,remote POS names,/app/backend/tests/test_inventory_analysis_filters.py,160,"pytest.skip(""No non-MPRO server found to test"")"
MEDIA,REVISAR,No clasificado,remote POS names,/app/backend/tests/test_inventory_analysis_filters.py,229,"""server_id"": MPRO_SERVER_ID,"
MEDIA,REVISAR,No clasificado,remote POS names,/app/backend/tests/test_inventory_analysis_filters.py,317,"""server_id"": MPRO_SERVER_ID,"
MEDIA,REVISAR,No clasificado,remote POS names,/app/backend/tests/test_inventory_analysis_filters.py,375,"""""""Test servers list includes MPRO server"""""""
MEDIA,REVISAR,No clasificado,remote POS names,/app/backend/tests/test_inventory_analysis_filters.py,380,# Find MPRO server
MEDIA,REVISAR,No clasificado,remote POS names,/app/backend/tests/test_inventory_analysis_filters.py,381,mpro_server = None
MEDIA,REVISAR,No clasificado,remote POS names,/app/backend/tests/test_inventory_analysis_filters.py,383,"if server[""id""] == MPRO_SERVER_ID:"
MEDIA,REVISAR,No clasificado,remote POS names,/app/backend/tests/test_inventory_analysis_filters.py,384,mpro_server = server
MEDIA,REVISAR,No clasificado,remote POS names,/app/backend/tests/test_inventory_analysis_filters.py,387,"assert mpro_server is not None, f""MPRO server {MPRO_SERVER_ID} not found"""
MEDIA,REVISAR,No clasificado,remote POS names,/app/backend/tests/test_inventory_analysis_filters.py,388,"assert mpro_server[""system_type""] == ""MPRO"", ""Server should be MPRO type"""
MEDIA,REVISAR,No clasificado,remote POS names,/app/backend/tests/test_movement_sales_details.py,15,"MPRO_SERVER_ID = ""1b230a06-ffaf-4c70-bd27-b1be3579dea6"""
MEDIA,REVISAR,No clasificado,remote POS names,/app/backend/tests/test_movement_sales_details.py,47,"""server_id"": MPRO_SERVER_ID,"
MEDIA,REVISAR,No clasificado,remote POS names,/app/backend/tests/test_movement_sales_details.py,69,"""server_id"": MPRO_SERVER_ID,"
MEDIA,REVISAR,No clasificado,remote POS names,/app/backend/tests/test_movement_sales_details.py,75,"""""""Test movement details with valid MPRO server params"""""""
MEDIA,REVISAR,No clasificado,remote POS names,/app/backend/tests/test_movement_sales_details.py,77,"""server_id"": MPRO_SERVER_ID,"
MEDIA,REVISAR,No clasificado,remote POS names,/app/backend/tests/test_movement_sales_details.py,109,"""server_id"": MPRO_SERVER_ID,"
MEDIA,REVISAR,No clasificado,remote POS names,/app/backend/tests/test_movement_sales_details.py,130,"""server_id"": MPRO_SERVER_ID,"
MEDIA,REVISAR,No clasificado,remote POS names,/app/backend/tests/test_movement_sales_details.py,136,"""""""Test sales details with valid MPRO server params"""""""
MEDIA,REVISAR,No clasificado,remote POS names,/app/backend/tests/test_movement_sales_details.py,138,"""server_id"": MPRO_SERVER_ID,"
MEDIA,REVISAR,No clasificado,remote POS names,/app/backend/tests/test_movement_sales_details.py,164,"""""""Tests for MPRO warehouse GENERAL sales logic"""""""
MEDIA,REVISAR,No clasificado,remote POS names,/app/backend/tests/test_mpro_inventory_analysis.py,2,Test MPRO Inventory Analysis Report
MEDIA,REVISAR,No clasificado,remote POS names,/app/backend/tests/test_mpro_inventory_analysis.py,4,Tests the corrected MPRO inventory analysis logic:
MEDIA,REVISAR,No clasificado,remote POS names,/app/backend/tests/test_mpro_inventory_analysis.py,20,# Test data for MPRO server
MEDIA,REVISAR,No clasificado,remote POS names,/app/backend/tests/test_mpro_inventory_analysis.py,21,"MPRO_SERVER_ID = ""1b230a06-ffaf-4c70-bd27-b1be3579dea6"""
MEDIA,REVISAR,No clasificado,remote POS names,/app/backend/tests/test_mpro_inventory_analysis.py,55,class TestMPROServerAccess:
MEDIA,REVISAR,No clasificado,remote POS names,/app/backend/tests/test_mpro_inventory_analysis.py,56,"""""""Test MPRO server access and configuration"""""""
MEDIA,REVISAR,No clasificado,remote POS names,/app/backend/tests/test_mpro_inventory_analysis.py,58,"def test_mpro_server_exists(self, auth_headers):"
MEDIA,REVISAR,No clasificado,remote POS names,/app/backend/tests/test_mpro_inventory_analysis.py,59,"""""""Verify MPRO server is accessible"""""""
MEDIA,REVISAR,No clasificado,remote POS names,/app/backend/tests/test_mpro_inventory_analysis.py,66,"assert server[""system_type""] == ""MPRO"""
MEDIA,REVISAR,No clasificado,remote POS names,/app/backend/tests/test_mpro_inventory_analysis.py,68,"print(f""✅ MPRO server found: {server['name']}"")"
MEDIA,REVISAR,No clasificado,remote POS names,/app/backend/tests/test_mpro_inventory_analysis.py,70,"def test_mpro_sucursales_available(self, auth_headers):"
MEDIA,REVISAR,No clasificado,remote POS names,/app/backend/tests/test_mpro_inventory_analysis.py,82,"def test_mpro_almacenes_available(self, auth_headers):"
MEDIA,REVISAR,No clasificado,remote POS names,/app/backend/tests/test_mpro_inventory_analysis.py,96,class TestMPROInventoryAnalysis:
MEDIA,REVISAR,No clasificado,remote POS names,/app/backend/tests/test_mpro_inventory_analysis.py,97,"""""""Test MPRO inventory analysis report generation"""""""
MEDIA,REVISAR,No clasificado,remote POS names,/app/backend/tests/test_mpro_inventory_analysis.py,106,"""server_id"": MPRO_SERVER_ID,"
MEDIA,REVISAR,No clasificado,remote POS names,/app/backend/tests/test_mpro_inventory_analysis.py,205,class TestSoftRestaurantNoRegression:
MEDIA,REVISAR,No clasificado,remote POS names,/app/backend/tests/test_mpro_inventory_analysis.py,206,"""""""Verify SoftRestaurant report still works (no regression)"""""""
MEDIA,REVISAR,No clasificado,remote POS names,/app/backend/tests/test_mpro_inventory_analysis.py,208,"SOFTRESTAURANT_SERVER_ID = ""a5ff0e25-f029-43db-b634-d4ac814c904f"""
MEDIA,REVISAR,No clasificado,remote POS names,/app/backend/tests/test_mpro_inventory_analysis.py,210,"def test_softrestaurant_server_exists(self, auth_headers):"
MEDIA,REVISAR,No clasificado,remote POS names,/app/backend/tests/test_mpro_inventory_analysis.py,211,"""""""Verify SoftRestaurant server is accessible"""""""
MEDIA,REVISAR,No clasificado,remote POS names,/app/backend/tests/test_mpro_inventory_analysis.py,218,"assert server[""system_type""] == ""SoftRestaurant"""
MEDIA,REVISAR,No clasificado,remote POS names,/app/backend/tests/test_mpro_inventory_analysis.py,219,"print(f""✅ SoftRestaurant server found: {server['name']}"")"
MEDIA,REVISAR,No clasificado,remote POS names,/app/backend/tests/test_mpro_inventory_analysis.py,221,"def test_softrestaurant_almacenes_available(self, auth_headers):"
MEDIA,REVISAR,No clasificado,remote POS names,/app/backend/tests/test_mpro_inventory_analysis.py,222,"""""""Verify SoftRestaurant almacenes are available"""""""
MEDIA,REVISAR,No clasificado,remote POS names,/app/backend/tests/test_mpro_inventory_analysis.py,229,"assert len(almacenes) > 0, ""SoftRestaurant should have almacenes"""
MEDIA,REVISAR,No clasificado,remote POS names,/app/backend/tests/test_mpro_inventory_analysis.py,230,"print(f""✅ SoftRestaurant has {len(almacenes)} almacenes"")"
MEDIA,REVISAR,No clasificado,remote POS names,/app/backend/tests/test_mpro_inventory_analysis.py,232,"def test_softrestaurant_inventarios_available(self, auth_headers):"
MEDIA,REVISAR,No clasificado,remote POS names,/app/backend/tests/test_mpro_inventory_analysis.py,233,"""""""Verify SoftRestaurant inventarios are available"""""""
MEDIA,REVISAR,No clasificado,remote POS names,/app/backend/tests/test_mpro_inventory_analysis.py,241,"assert len(inventarios) > 0, ""SoftRestaurant should have inventarios"""
MEDIA,REVISAR,No clasificado,remote POS names,/app/backend/tests/test_mpro_inventory_analysis.py,242,"print(f""✅ SoftRestaurant has {len(inventarios)} inventarios"")"
MEDIA,REVISAR,No clasificado,remote POS names,/app/backend/tests/test_mpro_inventory_analysis.py,244,"def test_softrestaurant_report_generates(self, auth_headers):"
MEDIA,REVISAR,No clasificado,remote POS names,/app/backend/tests/test_mpro_inventory_analysis.py,245,"""""""Verify SoftRestaurant inventory analysis still works"""""""
MEDIA,REVISAR,No clasificado,remote POS names,/app/backend/tests/test_mpro_inventory_analysis.py,250,"""server_id"": self.SOFTRESTAURANT_SERVER_ID,"
MEDIA,REVISAR,No clasificado,remote POS names,/app/backend/tests/test_mpro_inventory_analysis.py,251,"""sucursal"": ""SoftRestaurant"","
MEDIA,REVISAR,No clasificado,remote POS names,/app/backend/tests/test_mpro_inventory_analysis.py,260,"assert response.status_code == 200, f""SoftRestaurant report failed: {response.text}"""
MEDIA,REVISAR,No clasificado,remote POS names,/app/backend/tests/test_mpro_inventory_analysis.py,262,"assert data[""count""] > 0, ""SoftRestaurant report should have products"""
MEDIA,REVISAR,No clasificado,remote POS names,/app/backend/tests/test_mpro_inventory_analysis.py,263,"print(f""✅ SoftRestaurant report generated with {data['count']} products"")"
